id,smarts,entry_id,mechanism_id
41,[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[N&D1&v3&H2&0*&!R:3]>>[C&D1&v4&H3&0*&!R&z1:1]-[N&D2&v3&H1&0*&!R:3].[S&D2&v2&H0&0*&!R:2],"[23, 1005]","[1, 1]"
42,[C&D1&v4&H3&0*&!R&z1:1]-[N&D2&v3&H1&0*&!R:2].[S&D2&v2&H0&0*&!R:3]>>[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:3].[N&D1&v3&H2&0*&!R:2],"[23, 1005]","[1, 1]"
43,[N&D3&v3&H0&0*&!R:1]-[C&D3&v4&H0&0*&!R&z3:2](-[N&D1&v3&H2&0*&!R:3])=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[N&D0&v3&H3&0*&!R:3].[N&D2&v3&H1&0*&!R:1].[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H0&0*&!R&z2:2]=[O&D1&v2&H0&0*&!R:5],[25],[1]
44,[N&D0&v3&H3&0*&!R:1].[N&D2&v3&H1&0*&!R:2].[O&D1&v2&H0&0*&!R:3]=[C&D2&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5]>>[N&D3&v3&H0&0*&!R:2]-[C&D3&v4&H0&0*&!R&z3:4](-[N&D1&v3&H2&0*&!R:1])=[O&D1&v2&H0&0*&!R:3].[O&D0&v2&H2&0*&!R:5],[25],[1]
45,([O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3])>>[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&R:3]-[O&D2&v2&H0&0*&R:1],[26],[1]
46,[O&D1&v2&H1&0*&!R:1].[P&D4&v5&H0&0*&R:2]-[O&D2&v2&H0&0*&R:3]>>([O&D1&v2&H1&0*&!R:3].[O&D2&v2&H0&0*&!R:1]-[P&D4&v5&H0&0*&!R:2]),[26],[1]
47,[O&D0&v2&H2&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3]>>[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3]-[O&D1&v2&H1&0*&!R:1],"[27, 27, 41, 47, 321, 472]","[1, 2, 1, 1, 1, 2]"
48,[O&D1&v2&H1&0*&!R:1].[P&D4&v5&H0&0*&!R:2]-[O&D1&v2&H1&0*&!R:3]>>[O&D0&v2&H2&0*&!R:3].[O&D2&v2&H0&0*&!R:1]-[P&D4&v5&H0&0*&!R:2],"[27, 27, 41, 47, 321, 472]","[1, 2, 1, 1, 1, 2]"
49,[O&D0&v2&H2&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3]~[*:4]~[*:5]~[*:6]~[O&D1&v2&H1&0*&!R:7]>>[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:1])~[*:4]~[*:5]~[*:6]~[O&D1&v2&H1&0*&!R:7],[28],[1]
50,[O&D1&v2&H1&0*&!R:1].[P&D4&v5&H0&0*&!R:2](-[O&D1&v2&H1&0*&!R:3])~[*:4]~[*:5]~[*:6]~[O&D1&v2&H1&0*&!R:7]>>[O&D0&v2&H2&0*&!R:3].[O&D2&v2&H0&0*&!R:1]-[P&D4&v5&H0&0*&!R:2]~[*:4]~[*:5]~[*:6]~[O&D1&v2&H1&0*&!R:7],[28],[1]
51,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H0&0*&!R&z2:2]=[O&D1&v2&H0&0*&!R:3].[O&D0&v2&H2&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[N&D0&v3&H3&0*&!R:1],"[29, 301, 455, 455, 726]","[1, 1, 3, 2, 2]"
52,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:3].[N&D0&v3&H3&0*&!R:4]>>[N&D1&v3&H2&0*&!R:4]-[C&D3&v4&H0&0*&!R&z2:1]=[O&D1&v2&H0&0*&!R:2].[O&D0&v2&H2&0*&!R:3],"[29, 301, 455, 455, 726]","[1, 1, 3, 2, 2]"
53,[N&D3&v3&H0&0*&R:1](-[C&D2&v4&H2&0*&R&z2:2]-[N&D3&v3&H0&0*&R:3])-[C&D3&v4&H1&0*&R&z1:4].[O&D1&v2&H0&0*&!R:5]=[c&D3&v4&H0&0*&R&z2:6]:[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z1:8]>>[C&D1&v4&H3&0*&!R&z0:2]-[c&D3&v4&H0&0*&R&z0:7](:[c&D2&v4&H1&0*&R&z1:8]):[c&D3&v4&H0&0*&R&z2:6]=[O&D1&v2&H0&0*&!R:5].([N&D2&v3&H0&0*&R:1]=[C&D3&v4&H0&0*&R&z1:4].[N&D2&v3&H1&0*&!R:3]),[31],[1]
54,[C&D1&v4&H3&0*&!R&z0:1]-[c&D3&v4&H0&0*&R&z0:2](:[c&D2&v4&H1&0*&R&z1:3]):[c&D3&v4&H0&0*&R&z2:4]=[O&D1&v2&H0&0*&!R:5].([N&D2&v3&H0&0*&R:6]=[C&D3&v4&H0&0*&R&z1:7].[N&D2&v3&H1&0*&!R:8])>>[N&D3&v3&H0&0*&R:6](-[C&D2&v4&H2&0*&R&z2:1]-[N&D3&v3&H0&0*&R:8])-[C&D3&v4&H1&0*&R&z1:7].[O&D1&v2&H0&0*&!R:5]=[c&D3&v4&H0&0*&R&z2:4]:[c&D2&v4&H1&0*&R&z0:2]:[c&D2&v4&H1&0*&R&z1:3],[31],[1]
55,[N&D3&v3&H0&0*&R:1](-[C&D2&v4&H2&0*&R&z2:2]-[N&D3&v3&H0&0*&R:3])-[C&D3&v4&H1&0*&R&z1:4].[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:6]>>[C&D1&v4&H3&0*&!R&z0:2]-[c&D3&v4&H0&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:6].([N&D2&v3&H0&0*&R:1]=[C&D3&v4&H0&0*&R&z1:4].[N&D2&v3&H1&0*&!R:3]),[31],[2]
56,[C&D1&v4&H3&0*&!R&z0:1]-[c&D3&v4&H0&0*&R&z0:2]:[c&D2&v4&H1&0*&R&z1:3].([N&D2&v3&H0&0*&R:4]=[C&D3&v4&H0&0*&R&z1:5].[N&D2&v3&H1&0*&!R:6])>>[N&D3&v3&H0&0*&R:4](-[C&D2&v4&H2&0*&R&z2:1]-[N&D3&v3&H0&0*&R:6])-[C&D3&v4&H1&0*&R&z1:5].[c&D2&v4&H1&0*&R&z0:2]:[c&D2&v4&H1&0*&R&z1:3],[31],[2]
57,[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D2&v4&H1&0*&!R&z1:3]=[O&D1&v2&H0&0*&!R:4].[S&D1&v2&H1&0*&!R:5]>>[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[S&D2&v2&H0&0*&!R:5],"[32, 359, 359]","[1, 2, 3]"
58,[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[S&D2&v2&H0&0*&!R:5]>>[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D2&v4&H1&0*&!R&z1:3]=[O&D1&v2&H0&0*&!R:4].[S&D1&v2&H1&0*&!R:5],"[32, 359, 359]","[1, 2, 3]"
59,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3]-[O&D1&v2&H1&0*&!R:4]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:1]-[P&D4&v5&H0&0*&!R:3]-[O&D1&v2&H1&0*&!R:4],"[35, 35]","[1, 1]"
60,[C&D3&v4&H1&0*&!R&z1:1]-[Cl&D1&v1&H0&0*&!R:2].[O&D0&v2&H2&0*&!R:3]>>[C&D3&v4&H1&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:3].[Cl&D0&v1&H1&0*&!R:2],[36],[1]
61,[C&D3&v4&H1&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[Cl&D0&v1&H1&0*&!R:3]>>[C&D3&v4&H1&0*&!R&z1:1]-[Cl&D1&v1&H0&0*&!R:3].[O&D0&v2&H2&0*&!R:2],[36],[1]
62,[O&D0&v2&H2&0*&!R:1].[O&D0&v2&H2&0*&!R:2].[c&D3&v4&H0&0*&R&z2:3]1:[c&D3&v4&H0&0*&R&z1:4]:[n&D2&v3&H0&0*&R:5]:[c&D2&v4&H1&0*&R&z2:6]:[n&D3&v3&H0&0*&R:7]:1-[C&D3&v4&H1&0*&R&z2:8](-[O&D2&v2&H0&0*&R:9])-[C&D3&v4&H1&0*&R&z1:10]-[O&D1&v2&H1&0*&!R:11]>>[O&D0&v2&H2&0*&!R:11].[O&D1&v2&H0&0*&!R:1]=[C&D2&v4&H1&0*&!R&z2:6]-[O&D1&v2&H1&0*&!R:2].([O&D1&v2&H1&0*&!R:9].[c&D3&v4&H0&0*&R&z2:3]1:[c&D3&v4&H0&0*&R&z1:4]-[N&D2&v3&H0&0*&R:5]=[C&D3&v4&H0&0*&R&z1:10]-[C&D2&v4&H2&0*&R&z1:8]-[N&D2&v3&H1&0*&R:7]-1),[38],[1]
63,[O&D0&v2&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z2:3]-[O&D1&v2&H1&0*&!R:4].([O&D1&v2&H1&0*&!R:5].[c&D3&v4&H0&0*&R&z2:6]1:[c&D3&v4&H0&0*&R&z1:7]-[N&D2&v3&H0&0*&R:8]=[C&D3&v4&H0&0*&R&z1:9]-[C&D2&v4&H2&0*&R&z1:10]-[N&D2&v3&H1&0*&R:11]-1)>>[O&D0&v2&H2&0*&!R:2].[O&D0&v2&H2&0*&!R:4].[c&D3&v4&H0&0*&R&z2:6]1:[c&D3&v4&H0&0*&R&z1:7]:[n&D2&v3&H0&0*&R:8]:[c&D2&v4&H1&0*&R&z2:3]:[n&D3&v3&H0&0*&R:11]:1-[C&D3&v4&H1&0*&R&z2:10](-[O&D2&v2&H0&0*&R:5])-[C&D3&v4&H1&0*&R&z1:9]-[O&D1&v2&H1&0*&!R:1],[38],[1]
64,[C&D3&v4&H1&0*&R&z2:1](-[n&D3&v3&H0&0*&R:2]:[c&D2&v4&H1&0*&R&z2:3]:[n&D2&v3&H0&0*&R:4])~[*:5](~[O&D1&v2&H1&0*&!R:6])~[*:7]~[O&D1&v2&H1&0*&!R:8].[O&D0&v2&H2&0*&!R:9]>>[C&D3&v4&H1&0*&R&z2:1](-[O&D1&v2&H1&0*&!R:9])~[*:5](~[O&D1&v2&H1&0*&!R:6])~[*:7]~[O&D1&v2&H1&0*&!R:8].[n&D2&v3&H1&0*&R:4]:[c&D2&v4&H1&0*&R&z2:3]:[n&D2&v3&H0&0*&R:2],[39],[1]
65,[C&D3&v4&H1&0*&R&z2:1](-[O&D1&v2&H1&0*&!R:2])~[*:3](~[O&D1&v2&H1&0*&!R:4])~[*:5]~[O&D1&v2&H1&0*&!R:6].[n&D2&v3&H1&0*&R:7]:[c&D2&v4&H1&0*&R&z2:8]:[n&D2&v3&H0&0*&R:9]>>[C&D3&v4&H1&0*&R&z2:1](-[n&D3&v3&H0&0*&R:9]:[c&D2&v4&H1&0*&R&z2:8]:[n&D2&v3&H0&0*&R:7])~[*:3](~[O&D1&v2&H1&0*&!R:4])~[*:5]~[O&D1&v2&H1&0*&!R:6].[O&D0&v2&H2&0*&!R:2],[39],[1]
66,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:1]-[P&D4&v5&H0&0*&!R:3],"[40, 40, 615, 615, 653, 653, 654, 654]","[1, 1, 1, 1, 1, 1, 1, 1]"
67,[O&D0&v2&H2&0*&!R:1].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])-[O&D2&v2&H0&0*&!R:4]>>[O&D1&v2&H1&0*&!R:4].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:1],"[42, 634]","[1, 1]"
68,[O&D1&v2&H1&0*&!R:1].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4]>>[O&D0&v2&H2&0*&!R:4].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])-[O&D2&v2&H0&0*&!R:1],"[42, 634]","[1, 1]"
69,[O&D0&v2&H2&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:5]>>[O&D1&v2&H0&0*&!R:4]=[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:1].[O&D1&v2&H1&0*&!R:2],"[44, 546, 546]","[1, 1, 2]"
70,[O&D1&v2&H0&0*&!R:1]=[P&D4&v5&H0&0*&!R:2](-[O&D1&v2&H1&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[O&D1&v2&H1&0*&!R:5]>>[O&D0&v2&H2&0*&!R:4].[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:1])-[O&D1&v2&H1&0*&!R:3],"[44, 546, 546]","[1, 1, 2]"
71,([O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z1:3])>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z1:3],[45],[1]
72,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&R:2]-[C&D3&v4&H1&0*&R&z1:3]>>([O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:1]-[C&D3&v4&H1&0*&R&z1:3]),[45],[1]
73,[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[N&D1&v3&H2&0*&!R:3]>>[N&D2&v3&H1&0*&!R:3]-[C&D1&v4&H3&0*&!R&z1:1].[S&D2&v2&H0&0*&!R:2],"[46, 350, 691, 703]","[1, 1, 1, 1]"
74,[N&D2&v3&H1&0*&!R:1]-[C&D1&v4&H3&0*&!R&z1:2].[S&D2&v2&H0&0*&!R:3]>>[C&D1&v4&H3&0*&!R&z1:2]-[S&D3&v3&H0&+&!R:3].[N&D1&v3&H2&0*&!R:1],"[46, 350, 691, 703]","[1, 1, 1, 1]"
75,[C&D3&v4&H1&0*&R&z2:1]-[O&D2&v2&H0&0*&!R:2]~[*:3]~[*:4]~[*:5]~[O&D1&v2&H1&0*&!R:6].[n&D2&v3&H1&0*&R:7]>>[*:3](~[O&D1&v2&H1&0*&!R:2])~[*:4]~[*:5]~[O&D1&v2&H1&0*&!R:6].[n&D3&v3&H0&0*&R:7]-[C&D3&v4&H1&0*&R&z2:1],[48],[1]
76,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&0*&!R:5].[n&D3&v3&H0&0*&R:6]-[C&D3&v4&H1&0*&R&z2:7]>>[C&D3&v4&H1&0*&R&z2:7]-[O&D2&v2&H0&0*&!R:2]~[*:1]~[*:3]~[*:4]~[O&D1&v2&H1&0*&!R:5].[n&D2&v3&H1&0*&R:6],[48],[1]
77,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H1&0*&!R&z1:2]-[C&D3&v4&H0&0*&!R&z2:3]-[O&D1&v2&H1&0*&!R:4]>>[C&D2&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[N&D1&v3&H2&0*&!R:1]-[C&D2&v4&H2&0*&!R&z1:2],"[49, 409]","[1, 2]"
78,[C&D2&v4&H0&0*&!R&z2:1]=[O&D1&v2&H0&0*&!R:2].[N&D1&v3&H2&0*&!R:3]-[C&D2&v4&H2&0*&!R&z1:4]>>[N&D1&v3&H2&0*&!R:3]-[C&D3&v4&H1&0*&!R&z1:4]-[C&D3&v4&H0&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2],"[49, 409]","[1, 2]"
79,[C&D3&v4&H0&0*&!R&z2:1](-[O&D1&v2&H1&0*&!R:2])-[c&D3&v4&H0&0*&R&z1:3]>>[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H0&0*&!R&z2:1].[c&D2&v4&H1&0*&R&z1:3],[50],[1]
80,[O&D1&v2&H0&0*&!R:1]=[C&D2&v4&H0&0*&!R&z2:2].[c&D2&v4&H1&0*&R&z1:3]>>[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:1])-[c&D3&v4&H0&0*&R&z1:3],[50],[1]
81,[C&D3&v4&H0&0*&!R&z2:1](-[O&D1&v2&H1&0*&!R:2])-[c&D3&v4&H0&0*&R&z1:3]:[c&D2&v4&H1&0*&R&z0:4]>>[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H0&0*&!R&z2:1].[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z1:3],[50],[3]
82,[O&D1&v2&H0&0*&!R:1]=[C&D2&v4&H0&0*&!R&z2:2].[c&D2&v4&H1&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z1:4]>>[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:1])-[c&D3&v4&H0&0*&R&z1:4]:[c&D2&v4&H1&0*&R&z0:3],[50],[3]
83,[C&D3&v4&H0&0*&!R&z2:1](-[O&D1&v2&H1&0*&!R:2])-[c&D3&v4&H0&0*&R&z1:3]:[c&D2&v4&H1&0*&R&z0:4]:[c&D3&v4&H0&0*&R&z2:5]=[O&D1&v2&H0&0*&!R:6]>>[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H0&0*&!R&z2:1].[O&D1&v2&H0&0*&!R:6]=[c&D3&v4&H0&0*&R&z2:5]:[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z1:3],[50],[2]
84,[O&D1&v2&H0&0*&!R:1]=[C&D2&v4&H0&0*&!R&z2:2].[O&D1&v2&H0&0*&!R:3]=[c&D3&v4&H0&0*&R&z2:4]:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:6]>>[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:1])-[c&D3&v4&H0&0*&R&z1:6]:[c&D2&v4&H1&0*&R&z0:5]:[c&D3&v4&H0&0*&R&z2:4]=[O&D1&v2&H0&0*&!R:3],[50],[2]
85,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[C&D3&v4&H0&0*&!R&z2:7](-[O&D1&v2&H1&0*&!R:8])-[C&D2&v4&H2&0*&!R&z0:9]-[C&D3&v4&H0&0*&!R&z1:10](=[O&D1&v2&H0&0*&!R:11])~[*:12]~[O&D1&v2&H0&0*&!R:13]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[C&D1&v4&H2&0*&!R&z0:9]=[C&D3&v4&H0&0*&!R&z1:10](-[O&D2&v2&H0&0*&!R:11]-[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6])~[*:12]~[O&D1&v2&H0&0*&!R:13].[O&D1&v2&H0&0*&!R:8]=[C&D2&v4&H0&0*&!R&z2:7],[51],[1]
86,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[C&D1&v4&H2&0*&!R&z0:4]=[C&D3&v4&H0&0*&!R&z1:5](-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7](-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9])~[*:10]~[O&D1&v2&H0&0*&!R:11].[O&D1&v2&H0&0*&!R:12]=[C&D2&v4&H0&0*&!R&z2:13]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:7](-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9].[C&D3&v4&H0&0*&!R&z2:13](-[O&D1&v2&H1&0*&!R:12])-[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z1:5](=[O&D1&v2&H0&0*&!R:6])~[*:10]~[O&D1&v2&H0&0*&!R:11],[51],[1]
87,[O&D0&v2&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z1:3]~[*:4]~[O&D1&v2&H1&0*&!R:5].[S&D2&v2&H0&0*&!R:6]-[C&D3&v4&H0&0*&!R&z2:7](-[C&D1&v4&H3&0*&!R&z0:8])=[O&D1&v2&H0&0*&!R:9]>>[O&D1&v2&H0&0*&!R:9]=[C&D3&v4&H0&0*&!R&z2:7](-[O&D1&v2&H1&0*&!R:1])-[C&D2&v4&H2&0*&!R&z0:8]-[C&D3&v4&H1&0*&!R&z1:3](-[O&D1&v2&H1&0*&!R:2])~[*:4]~[O&D1&v2&H1&0*&!R:5].[S&D1&v2&H1&0*&!R:6],[53],[2]
88,[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H1&0*&!R&z1:5](-[O&D1&v2&H1&0*&!R:6])~[*:7]~[O&D1&v2&H1&0*&!R:8].[S&D1&v2&H1&0*&!R:9]>>[O&D0&v2&H2&0*&!R:3].[O&D1&v2&H0&0*&!R:6]=[C&D2&v4&H1&0*&!R&z1:5]~[*:7]~[O&D1&v2&H1&0*&!R:8].[S&D2&v2&H0&0*&!R:9]-[C&D3&v4&H0&0*&!R&z2:2](-[C&D1&v4&H3&0*&!R&z0:4])=[O&D1&v2&H0&0*&!R:1],[53],[2]
89,[O&D0&v2&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z1:3].[S&D2&v2&H0&0*&!R:4]-[C&D3&v4&H0&0*&!R&z2:5](-[C&D1&v4&H3&0*&!R&z0:6])=[O&D1&v2&H0&0*&!R:7]>>[O&D1&v2&H0&0*&!R:7]=[C&D3&v4&H0&0*&!R&z2:5](-[O&D1&v2&H1&0*&!R:1])-[C&D2&v4&H2&0*&!R&z0:6]-[C&D3&v4&H1&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:2].[S&D1&v2&H1&0*&!R:4],[53],[1]
90,[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H1&0*&!R&z1:5]-[O&D1&v2&H1&0*&!R:6].[S&D1&v2&H1&0*&!R:7]>>[O&D0&v2&H2&0*&!R:3].[O&D1&v2&H0&0*&!R:6]=[C&D2&v4&H1&0*&!R&z1:5].[S&D2&v2&H0&0*&!R:7]-[C&D3&v4&H0&0*&!R&z2:2](-[C&D1&v4&H3&0*&!R&z0:4])=[O&D1&v2&H0&0*&!R:1],[53],[1]
91,[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&R&z1:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D4&v4&H0&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5]>>[C&D3&v4&H0&0*&R&z0:4]=[C&D2&v4&H1&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:2]=[O&D1&v2&H0&0*&!R:5].[O&D0&v2&H2&0*&!R:1],[54],[1]
92,[C&D3&v4&H0&0*&R&z0:1]=[C&D2&v4&H1&0*&R&z0:2]-[C&D3&v4&H0&0*&R&z1:3]=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[O&D1&v2&H0&0*&!R:5]=[C&D3&v4&H0&0*&R&z1:3]-[C&D2&v4&H2&0*&R&z0:2]-[C&D4&v4&H0&0*&R&z1:1]-[O&D1&v2&H1&0*&!R:4],[54],[1]
93,[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&R&z1:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D4&v4&H0&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5]>>[C&D3&v4&H0&0*&R&z0:4]=[C&D2&v4&H1&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:2]=[O&D1&v2&H0&0*&!R:1].[O&D0&v2&H2&0*&!R:5],[55],[1]
94,[C&D3&v4&H0&0*&R&z0:1]=[C&D2&v4&H1&0*&R&z0:2]-[C&D3&v4&H0&0*&R&z1:3]=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[O&D1&v2&H0&0*&!R:4]=[C&D3&v4&H0&0*&R&z1:3]-[C&D2&v4&H2&0*&R&z0:2]-[C&D4&v4&H0&0*&R&z1:1]-[O&D1&v2&H1&0*&!R:5],[55],[1]
95,[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z2:2](-[n&D3&v3&H0&0*&R:3]:[c&D2&v4&H1&0*&R&z1:4]:[c&D2&v4&H1&0*&R&z0:5])-[C&D3&v4&H1&0*&R&z1:6]>>[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z1:2](-[c&D3&v4&H0&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:4]:[n&D2&v3&H1&0*&R:3])-[C&D3&v4&H1&0*&R&z1:6],[56],[3]
96,[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z1:2](-[c&D3&v4&H0&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z1:4]:[n&D2&v3&H1&0*&R:5])-[C&D3&v4&H1&0*&R&z1:6]>>[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z2:2](-[n&D3&v3&H0&0*&R:5]:[c&D2&v4&H1&0*&R&z1:4]:[c&D2&v4&H1&0*&R&z0:3])-[C&D3&v4&H1&0*&R&z1:6],[56],[3]
97,[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z2:2]-[n&D3&v3&H0&0*&R:3]:[c&D2&v4&H1&0*&R&z1:4]:[c&D2&v4&H1&0*&R&z0:5]:[c&D3&v4&H0&0*&R&z2:6]=[O&D1&v2&H0&0*&!R:7]>>[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z1:2]-[c&D3&v4&H0&0*&R&z0:5](:[c&D2&v4&H1&0*&R&z1:4]:[n&D2&v3&H1&0*&R:3]):[c&D3&v4&H0&0*&R&z2:6]=[O&D1&v2&H0&0*&!R:7],"[56, 493]","[2, 1]"
