id,smarts,levin_id
4686,[C;D1;H3:1]-[C:2](=[O;D1;H0:3])-[N;H0;D3;+0:4]1-[c:5]:[c:6]-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[C;H0;D3;+0:9]-1=[O;H0;D1;+0]>>[C;D1;H3:1]-[C:2](=[O;D1;H0:3])-[n;H0;D3;+0:4]1:[c:5]:[c:6]:[c;H0;D3;+0:7](-[OH;D1;+0:8]):[cH;D2;+0:9]:1,bbf5760b3f4717d8253e0a4921e9b589
4687,[N;H2;D1;+0]-[c;H0;D3;+0:4](:[c:5]):[c:3]-[C:2]=[O;D1;H0:1]>>[O;D1;H0:1]=[C:2]-[c:3]:[cH;D2;+0:4]:[c:5],e055ab57ed2f4dc1d58ae048d631a478
4688,[#15:4]-[O;H0;D2;+0:5]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-[c;H0;D3;+0:1](:[c:2]):[c:3].[#15:4]-[OH;D1;+0:5],868fc68576df97054b80666a30b1ef36
4689,[CH3;D1;+0:11]-[C;H0;D4;+0:9]12-[#8:8]-[C:7]-[CH;D3;+0:6](-[C:5]-[CH2;D2;+0:4]-1)-[CH2;D2;+0:1]-[C;H0;D3;+0:2](=[O;D1;H0:3])-[O;H0;D2;+0:10]-2>>[CH3;D1;+0:1]-[C;H0;D3;+0:2](=[O;D1;H0:3])-[CH2;D2;+0:4]-[C:5]-[CH;D3;+0:6]1-[C:7]-[#8:8]-[C;H0;D3;+0:9](=[O;H0;D1;+0:10])-[CH2;D2;+0:11]-1,d7a65d4b78573f9c03ca6ff86c8c79a0
4690,[Cl;D1;H0:1]-[C;H0;D3;+0:2]1=[CH;D2;+0:3]-[CH;D2;+0:4]=[C;H0;D3;+0:5](-[Cl;D1;H0:6])-[CH;D3;+0:7](-[O;D1;H1:8])-[CH;D3;+0:9]-1-[O;D1;H1:10]>>[Cl;D1;H0:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[c;H0;D3;+0:5](-[Cl;D1;H0:6]):[c;H0;D3;+0:7](-[O;D1;H1:8]):[c;H0;D3;+0:9]:1-[O;D1;H1:10],4628c951fda8727fde580bbb287e23d6
4691,[Cl;D1;H0:8]-[c;H0;D3;+0:7]1:[cH;D2;+0:6]:[cH;D2;+0:5]:[c;H0;D3;+0:3](-[Cl;D1;H0:4]):[c;H0;D3;+0:1](-[O;D1;H1:2]):[c;H0;D3;+0:9]:1-[O;D1;H1:10]>>O=[C;H0;D3;+0:1](-[O;D1;H1:2])[C;H0;D3;+0:3](-[Cl;D1;H0:4])=[CH;D2;+0:5][CH;D2;+0:6]=[C;H0;D3;+0:7]([Cl;D1;H0:8])-[C;H0;D3;+0:9](=O)-[O;D1;H1:10],d7b31cc4e86a3b26e70c6d837c13b9bd
4692,[Cl;H0;D1;+0]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-[c;H0;D3;+0:1](:[c:2]):[c:3],71590e899bce961d132a2e30344d7791
4693,[Cl;D1;H0:4]-[C:3]1=[C:2][C;H0;D3;+0:1](=[CH;D2;+0:8][C:9](=[O;D1;H0:10])-[O;D1;H1:11])-[O;H0;D2;+0:7]-[C:5]-1=[O;D1;H0:6]>>O=[C;H0;D3;+0:1]([C:2]=[C:3]([Cl;D1;H0:4])-[C:5](=[O;D1;H0:6])-[OH;D1;+0:7])-[CH2;D2;+0:8]-[C:9](=[O;D1;H0:10])-[O;D1;H1:11],1c5207d157e256d9505953c418a480e4
4694,[C;D1;H3:1]-[C;H0;D4;+0:2](-[C;D1;H3:3])(-[O;H1;D1;+0])-[CH;D3;+0:4](-[OH;D1;+0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]>>[C;D1;H3:1]-[CH;D3;+0:2](-[C;D1;H3:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8],ca060d6e786afabd5ad80487038d0c8b
4695,[C:1]-[C;H0;D4;+0:2](-[C;D1;H3:3])(-[O;H1;D1;+0])-[CH;D3;+0:4](-[OH;D1;+0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]>>[C:1]-[CH;D3;+0:2](-[C;D1;H3:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8],9eb7922530b9ea9cab2cbe4ab0591cc5
4696,[Cl;D1;H0:7]-[c;H0;D3;+0:6]1:[cH;D2;+0:5]:[cH;D2;+0:4]:[c;H0;D3;+0:2](-[Cl;D1;H0:3]):[cH;D2;+0:1]:[cH;D2;+0:8]:1>>O-[CH;D3;+0:1]1-[C;H0;D3;+0:2](-[Cl;D1;H0:3])=[CH;D2;+0:4]-[CH;D2;+0:5]=[C;H0;D3;+0:6](-[Cl;D1;H0:7])-[CH;D3;+0:8]-1-O,2c06e13b94a1c97948ff41e00d420a9d
4697,[O;D1;H0:1]=[C;H0;D3;+0:2](-[c:3])-[C;H0;D3;+0](=[O;H0;D1;+0])-[O;H1;D1;+0]>>[O;D1;H0:1]=[CH;D2;+0:2]-[c:3],85d86b792682b6630cbe2f910f5ea481
4698,[#7:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0])-[NH;D2;+0:3]-[C:4]=[O;D1;H0:5]>>[#7:1]-[CH;D2;+0:2]=[N;H0;D2;+0:3]-[C:4]=[O;D1;H0:5],5e47b4bd73acbdc6fc7fcd4df9397708
4699,[CH2;D1;+0:3]=[C;H0;D3;+0:2](-[CH3;D1;+0:1])-[C:4]=[O;D1;H0:5]>>O-[CH2;D2;+0:1]-[CH;D3;+0:2](-[CH3;D1;+0:3])-[C:4]=[O;D1;H0:5],3b40eddb11ec23d06f8c47275c633fca
4700,[C;D1;H3:7]-[O;H0;D2;+0:8]-[c;H0;D3;+0:5](:[c:6]):[c;H0;D3;+0:1](-[O;D1;H1:2]):[c:3]-[OH;D1;+0:4]>>O=[C;H0;D3;+0:1](-[O;D1;H1:2])-[c:3]:[o;H0;D2;+0:4]:[c;H0;D3;+0:5](=O):[c:6].[C;D1;H3:7]-[OH;D1;+0:8],3c42f022409c0be3b52268aa753f530c
4701,[C:2]-[CH;D3;+0:1](-[O;D1;H1:3])-[O;H0;D2;+0:5]-[C:4]>>O=[C;H0;D3;+0:1](-[C:2])-[O;D1;H1:3].[C:4]-[OH;D1;+0:5],a5a38f7544ad2d29c3ff6b14ec17a177
4702,[#8:2]-[P;H0;D4;+0:1](-[#8:3])(-[O;D1;H1:4])=[S;H0;D1;+0]>>O=[P;H0;D4;+0:1](-[#8:2])(-[#8:3])-[O;D1;H1:4],99cdc59af60c1cdbec1983cf633bdccc
4703,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C;H0;D3;+0:4]1=[CH;D2;+0:11]-[CH;D3;+0:12](-[O;D1;H1:13])-[O;H0;D2;+0:7]-[C;H0;D3;+0:6](-[C:8](=[O;D1;H0:9])-[O;D1;H1:10])=[CH;D2;+0:5]-1>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C;H0;D3;+0:4](=[CH;D2;+0:5][C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[C:8](=[O;D1;H0:9])-[O;D1;H1:10])[CH;D2;+0:11]=[CH;D2;+0:12][O;D1;H1:13],938b0a06215268f119de70edaa6cc317
4704,[CH3;D1;+0:1]-[C;H0;D4;+0:2](-[O;H1;D1;+0])(-[C:3]-[C:4]=[O;D1;H0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]>>[CH2;D1;+0:1]=[C;H0;D3;+0:2](-[C:3]-[C:4]=[O;D1;H0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8],9dda578d94ccdea49d23e04e8cf36344
4705,[#7;a:4]:[c:3]1:[c:5](:[#7;a:6]):[nH;D2;+0:7]:[c;H0;D3;+0:8](=[O;D1;H0:10]):[nH;D2;+0:9]:[c;H0;D3;+0:1]:1=[O;D1;H0:2]>>O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3](:[#7;a:4]):[c:5](:[#7;a:6])-[NH;D2;+0:7]-[C;H0;D3;+0:8](-[NH2;D1;+0:9])=[O;D1;H0:10],6b4c9e4ad805f7dd49258f4e888f34af
4706,[#7;a:1]:[c:2]:[c:3](:[#7;a:4])-[NH;D2;+0:5]-[C;H0;D3;+0](-[N;H2;D1;+0])=[O;H0;D1;+0]>>[#7;a:1]:[c:2]:[c:3](:[#7;a:4])-[NH2;D1;+0:5],38895f8b4b5739b37bb281d2ac19482b
4707,[C:1]-[CH;D3;+0:2](-[C;H0;D3;+0](=[O;H0;D1;+0])-[O;H1;D1;+0])-[CH;D3;+0:3](-[OH;D1;+0:4])-[C:5](=[O;D1;H0:6])-[O;D1;H1:7]>>[C:1]-[CH2;D2;+0:2]-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[C:5](=[O;D1;H0:6])-[O;D1;H1:7],5921b96acbcbb227795835fda9920b25
4708,[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[CH;D3;+0:5](-[C:4])-[C:6]=[O;D1;H0:7]>>O-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[C:4]-[CH2;D2;+0:5]-[C:6]=[O;D1;H0:7],4b8b526bd341731069a01213b180c7e2
4709,[Cl;H0;D1;+0]-[c;H0;D3;+0:1]1:[#7;a:2]:[c:3]:[#7;a:4]:[c:5]:[n;H0;D2;+0:6]:1>>O=[c;H0;D3;+0:1]1:[#7;a:2]:[c:3]:[#7;a:4]:[c:5]:[nH;D2;+0:6]:1,0a1af37d709dff8eb3cdbd1037d65a15
4710,[C:1]-[C;H0;D4;+0:2](-[C;D1;H3:3])(-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6])-[O;H0;D2;+0:9]-[C:8]=[O;D1;H0:7]>>[C:1]-[C;H0;D3;+0:2](-[C;D1;H3:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6].[O;D1;H0:7]=[C:8]-[OH;D1;+0:9],2ea0f43cb0e073497ad536bae8800f7c
4711,[C:2]-[C;H0;D3;+0:1](-[O;D1;H1:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6]>>O=[C;H0;D3;+0:1](-[C:2])-[O;D1;H1:3].[CH3;D1;+0:4]-[C:5]=[O;D1;H0:6],9c5bcb312b8018e5d74f4357dafe90cd
4712,[#8:9]-[c;H0;D3;+0:8]1:[cH;D2;+0:7]:[cH;D2;+0:6]:[cH;D2;+0:5]:[c;H0;D3;+0:3](-[O;D1;H1:4]):[c;H0;D3;+0:1]:1-[O;D1;H1:2]>>O=[C;H0;D3;+0:1](-[O;D1;H1:2])[C;H0;D3;+0:3](-[O;D1;H1:4])=[CH;D2;+0:5][CH;D2;+0:6]=[CH;D2;+0:7][C;H0;D3;+0:8](=O)-[#8:9],6423ba5a17b3ab4a223b265d3cac0952
4713,[c:4]1:[n;H0;D2;+0:5]:[cH;D2;+0:1]:[c:2]:[nH;D2;+0:3]:1>>O-C(=O)-[c;H0;D3;+0:1]1:[c:2]:[n;H0;D2;+0:3]:[c:4]:[nH;D2;+0:5]:1,6cf8ad6b87872e22007fe4665675d8c0
4714,[NH2;D1;+0:6]-[CH;D2;+0:2]=[N;H0;D2;+0:3]-[CH2;D2;+0:4]-[C;H0;D3;+0:5](=[O;H0;D1;+0:1])-[O;H1;D1;+0]>>[O;H0;D1;+0:1]=[C;H0;D3;+0:2]1-[N;H0;D2;+0:3]=[CH;D2;+0:4]-[CH;D2;+0:5]=[N;H0;D2;+0:6]-1,8f7fe8bb53ff81ca9d2ff4c6a44e4d17
4715,[#7;a:2]:[c;H0;D3;+0:1](-[N;H2;D1;+0]):[n;H0;D2;+0:3]:[c:4]>>O=[c;H0;D3;+0:1](:[#7;a:2]):[nH;D2;+0:3]:[c:4],3882b7b00a98297d38f093763dc321ed
4716,[C;D1;H3:4]-[c;H0;D3;+0:3]1:[c;H0;D3;+0:5](-[Cl;D1;H0:6]):[cH;D2;+0:7]:[c;H0;D3;+0:8](-[Cl;D1;H0:9]):[c;H0;D3;+0:10](-[O;D1;H1:11]):[c;H0;D3;+0:1]:1-[O;D1;H1:2]>>O=[C;H0;D3;+0:1](-[O;D1;H1:2])[C;H0;D3;+0:3](-[C;D1;H3:4])=[C;H0;D3;+0:5](-[Cl;D1;H0:6])[CH;D2;+0:7]=[C;H0;D3;+0:8]([Cl;D1;H0:9])-[C;H0;D3;+0:10](=O)-[O;D1;H1:11],46a58b0a99182c33fc3486d78a778d9d
4717,[C;D1;H3:9][C;H0;D3;+0:8](-[C:10](=[O;D1;H0:11])-[O;D1;H1:12])=[C;H0;D3;+0:1]1[C:2]=[C:3](-[Cl;D1;H0:4])-[C:5](=[O;D1;H0:6])-[O;H0;D2;+0:7]-1>>O=[C;H0;D3;+0:1]([C:2]=[C:3]([Cl;D1;H0:4])-[C:5](=[O;D1;H0:6])-[OH;D1;+0:7])-[CH;D3;+0:8](-[C;D1;H3:9])-[C:10](=[O;D1;H0:11])-[O;D1;H1:12],ff562748dde5eedceeff470f49d9d1cf
4718,[F;D1;H0:7]-[c;H0;D3;+0:6]1:[cH;D2;+0:5]:[cH;D2;+0:4]:[cH;D2;+0:3]:[c;H0;D3;+0:1](-[O;D1;H1:2]):[c;H0;D3;+0:8]:1-[O;D1;H1:9]>>O=[C;H0;D3;+0:1](-[O;D1;H1:2])[CH;D2;+0:3]=[CH;D2;+0:4][CH;D2;+0:5]=[C;H0;D3;+0:6]([F;D1;H0:7])-[C;H0;D3;+0:8](=O)-[O;D1;H1:9],c9c8e36d7d3d19380ba28115a9ed2dc0
4719,[O;D1;H0:4]=[C:5](-[O;D1;H1:6])-[CH2;D2;+0:7]-[O;H0;D2;+0:8]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-[c;H0;D3;+0:1](:[c:2]):[c:3].[O;D1;H0:4]=[C:5](-[O;D1;H1:6])-[CH;D2;+0:7]=[O;H0;D1;+0:8],e3bbc4f3df66c51025b2c68f1494150b
4720,[Cl;D1;H0:9]-[c;H0;D3;+0:8]1:[cH;D2;+0:7]:[c;H0;D3;+0:5](-[OH;D1;+0:6]):[c;H0;D3;+0:3](-[Cl;D1;H0:4]):[cH;D2;+0:2]:[c;H0;D3;+0:1]:1-[Cl;H0;D1;+0]>>O=[C;H0;D3;+0:1]1-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[Cl;D1;H0:4])-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[CH;D2;+0:7]=[C;H0;D3;+0:8]-1-[Cl;D1;H0:9],15a71e74052d6554c4f160109811e585
4721,[Cl;D1;H0:6]-[c;H0;D3;+0:5]1:[cH;D2;+0:7]:[c;H0;D3;+0:8](-[OH;D1;+0:9]):[c;H0;D3;+0:1](-[Cl;H0;D1;+0]):[cH;D2;+0:2]:[c;H0;D3;+0:3]:1-[O;D1;H1:4]>>O=[C;H0;D3;+0:1]1-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[O;D1;H1:4])-[C;H0;D3;+0:5](-[Cl;D1;H0:6])=[CH;D2;+0:7]-[C;H0;D3;+0:8]-1=[O;H0;D1;+0:9],6f1cc2a9471c4c5db66f01e720d8d14a
4722,[Cl;H0;D1;+0]-[c;H0;D3;+0:6]1:[cH;D2;+0:7]:[c;H0;D3;+0:8](-[OH;D1;+0:9]):[c;H0;D3;+0:2](-[O;D1;H1:1]):[cH;D2;+0:3]:[c;H0;D3;+0:4]:1-[OH;D1;+0:5]>>[O;D1;H1:1]-[C;H0;D3;+0:2]1=[CH;D2;+0:3]-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[CH;D2;+0:6]=[CH;D2;+0:7]-[C;H0;D3;+0:8]-1=[O;H0;D1;+0:9],5058227b5dd05a1c2b48d1853ff80342
4723,[C:2]-[CH;D3;+0:1]1-[C:3]-[O;H0;D2;+0:4]-1>>O-[CH;D3;+0:1](-[C:2])-[C:3]-[OH;D1;+0:4],57e11e1cf608a7f6daef140d1048347a
4724,[C:2]-[OH;D1;+0:1]>>C-[O;H0;D2;+0:1]-[C:2],a090a3516f516a1ef9b165a0c4bf67c4
4725,[NH2;D1;+0:9][C;H0;D3;+0:4](=[CH;D2;+0:5][CH;D2;+0:6]=[CH;D2;+0:7][CH;D2;+0:8]=[O;H0;D1;+0])-[C:2](=[O;D1;H0:1])-[O;D1;H1:3]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:[n;H0;D2;+0:9]:1,c8ea9ab541d51b7fc7f8b169e0070407
4726,[#15:5]-[O;H0;D2;+0:6]-[P;H0;D4;+0:1](-[#8:2])(=[O;D1;H0:3])-[O;D1;H1:4]>>O-[P;H0;D4;+0:1](-[#8:2])(=[O;D1;H0:3])-[O;D1;H1:4].[#15:5]-[OH;D1;+0:6],8760c95cc6adffc4135cf46f8bcdd746
4727,[CH2;D1;+0:7]=[C;H0;D3;+0:8](-[O;H0;D2;+0:9]-[P;H0;D4;+0:4](=[O;D1;H0:5])(-[O;D1;H1:6])-[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](=[O;D1;H0:11])-[O;D1;H1:12]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[P;H0;D4;+0:4](=[O;D1;H0:5])(-[O;D1;H1:6])-[CH2;D2;+0:7]-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[C:10](=[O;D1;H0:11])-[O;D1;H1:12],c07f8601b98eae94fd63dfa53c4ebd06
4728,[#7:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH;D2;+0:8]-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3]>>O-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3].[#7:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH2;D1;+0:8],955871fb6723a19ad135b45f7f6ef6b5
4729,[#8:2]-[c;H0;D3;+0:1]1:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[C:10](=[O;D1;H0:11])-[O;D1;H1:12]):[cH;D2;+0:5]:[c;H0;D3;+0:6](-[O;D1;H1:7]):[c;H0;D3;+0:8]:1-[O;D1;H1:9]>>O=[C;H0;D3;+0:1](-[#8:2])[CH;D2;+0:3]=[C;H0;D3;+0:4]([CH;D2;+0:5]=[C;H0;D3;+0:6]([O;D1;H1:7])-[C;H0;D3;+0:8](=O)-[O;D1;H1:9])-[C:10](=[O;D1;H0:11])-[O;D1;H1:12],9e7ff2651debbf506f6d2f8989bed456
4730,[N;H2;D1;+0]-[CH2;D2;+0:1]-[CH;D3;+0:2](-[O;D1;H1:3])-[c:4]>>O=[CH;D2;+0:1]-[CH;D3;+0:2](-[O;D1;H1:3])-[c:4],fdbb79b6f8cc0026fc5262ddd7c37e87
4731,[C;D1;H3:5]-[NH;D2;+0:6]-[CH2;D2;+0:1]-[CH;D3;+0:2](-[O;D1;H1:3])-[c:4]>>O=[CH;D2;+0:1]-[CH;D3;+0:2](-[O;D1;H1:3])-[c:4].[C;D1;H3:5]-[NH2;D1;+0:6],0dafc22c5994a3713c554e35bfe938b5
4732,[C:2]-[CH2;D2;+0:1]-[N;H2;D1;+0]>>O=[CH;D2;+0:1]-[C:2],fd815955e8d8529924d65683654d9cfb
4733,[C:2]-[CH2;D2;+0:1]-[NH;D2;+0:4]-[C;D1;H3:3]>>O=[CH;D2;+0:1]-[C:2].[C;D1;H3:3]-[NH2;D1;+0:4],abf16efb64f559f2f83536f8dbf1a811
4734,[O;H0;D1;+0]=[C;H0;D3;+0](-[OH;D1;+0:1])-[c;H0;D3;+0:4]1:[nH;D2;+0:3]:[c;H0;D3;+0:2](-[C;H0;D3;+0](=[O;H0;D1;+0])-[O;H1;D1;+0]):[c;H0;D3;+0:16](-[c;H0;D3;+0:15]2:[c:14]:[c:13]:[#7;a:12]:[cH;D2;+0:11]:2):[c;H0;D3;+0:5]:1-[c;H0;D3;+0:6]1:[c:7]:[c:8]:[#7;a:9]:[cH;D2;+0:10]:1>>[O;H0;D1;+0:1]=[C;H0;D3;+0:2]1-[NH;D2;+0:3]-[CH2;D2;+0:4]-[c;H0;D3;+0:5]2:[c;H0;D3;+0:6]3:[c:7]:[c:8]:[#7;a:9]:[c;H0;D3;+0:10]:3:[c;H0;D3;+0:11]3:[#7;a:12]:[c:13]:[c:14]:[c;H0;D3;+0:15]:3:[c;H0;D3;+0:16]:2-1,8de666d332934717fd2b4db2d366abae
4735,[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[O;H0;D2;+0:5]-[C:4]>>O-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[C:4]-[OH;D1;+0:5],32a66720769b642b5e0ad1e93148dc69
4736,[O;D1;H0:5]=[C:4](-[O;D1;H1:6])-[c:3]:[cH;D2;+0:1]:[c:2]>>O-[c;H0;D3;+0:1](:[c:2]):[c:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6],e44cb8225904b931ee44399639caa7a8
4737,[O;H0;D1;+0:1]=[C;H0;D3;+0:2]1-[CH;D2;+0:3]=[C;H0;D3;+0:4]2-[CH2;D2;+0:5]-[CH;D3;+0:6](-[C;H0;D3;+0](=[O;H0;D1;+0])-[O;H1;D1;+0])-[NH;D2;+0:7]-[C;H0;D3;+0:8]-2=[CH;D2;+0:9]-[C;H0;D3;+0:10]-1=[O;H0;D1;+0:11]>>[OH;D1;+0:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[c;H0;D3;+0:4]2:[cH;D2;+0:5]:[cH;D2;+0:6]:[nH;D2;+0:7]:[c;H0;D3;+0:8]:2:[cH;D2;+0:9]:[c;H0;D3;+0:10]:1-[OH;D1;+0:11],2a5c667cc220289ef4485b7351a89c23
4738,[#7;a:5]:[c:4]1:[c:3]:[#7;a:2]:[cH;D2;+0:1]:[n;H0;D2;+0:6]:1>>O=[c;H0;D3;+0:1]1:[#7;a:2]:[c:3]:[c:4](:[#7;a:5]):[nH;D2;+0:6]:1,eded57a2b5ad23122f2dcb19011e840e
4739,[#8;a:4]:[c;H0;D3;+0:3]1:[c:2]-[CH2;D2;+0:1]-[O;H0;D2;+0:8]-[c:7]:[c;H0;D3;+0:5]-1:[c:6]>>O=[c;H0;D3;+0:1]1:[c:2]:[c;H0;D3;+0:3](:[#8;a:4]):[c;H0;D3;+0:5](:[c:6]):[c:7]:[o;H0;D2;+0:8]:1,43fdfa886892d2a63b21fd5b5fbc5ac2
4740,[O;D1;H0:10]=[C:9](-[O;D1;H1:11])-[c;H0;D3;+0:8]1:[cH;D2;+0:12]:[cH;D2;+0:1]:[cH;D2;+0:2]:[cH;D2;+0:3]:[c;H0;D3;+0:4]:1-[C:5](=[O;D1;H0:6])-[O;D1;H1:7]>>O-[CH;D3;+0:1]1-[CH;D2;+0:2]=[CH;D2;+0:3]-[C;H0;D3;+0:4](-[C:5](=[O;D1;H0:6])-[O;D1;H1:7])=[C;H0;D3;+0:8](-[C:9](=[O;D1;H0:10])-[O;D1;H1:11])-[CH;D3;+0:12]-1-O,768ce4c2f4788397558514fe8d019f9c
4741,[#8:4]-[C:3]-[CH;D2;+0:1]=[O;D1;H0:2]>>O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3]-[#8:4],68ef44244a0f12eb3497bf29d852ea67
4742,[C:10]-[CH;D2;+0:9]=[C;H0;D3;+0:6](-[C;D1;H3:7])-[C;D1;H3:8].[C:1]=[CH;D2;+0:2][C:3]=[C:4][C:5]>>[C:1]=[C;H0;D3;+0:2]([C:3]=[C:4][C:5])-[C;H0;D4;+0:6](-[C;D1;H3:7])(-[C;D1;H3:8])-[CH2;D2;+0:9]-[C:10],9b5eae68e4e9e01c7d1f16230c98fd8c
4743,[C:1]-[C;H0;D4;+0:2](-[C;D1;H3:3])(-[O;H1;D1;+0])-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6]>>[C:1]-[C;H0;D3;+0:2](-[C;D1;H3:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6],5e8458c18ed9a38926d2b964cdea7cbe
4744,[#7:1]-[CH;D3;+0:2]1-[C;H0;D3;+0:3](=[N;H0;D2;+0:4]-[c:5])-[CH;D2;+0:6]=[CH;D2;+0:7]-[CH;D2;+0:8]=[C;H0;D3;+0:9]-1-[C:10](=[O;D1;H0:11])-[O;D1;H1:12]>>[#7:1]-[c;H0;D3;+0:2]1:[c;H0;D3;+0:3](-[NH;D2;+0:4]-[c:5]):[cH;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:[c;H0;D3;+0:9]:1-[C:10](=[O;D1;H0:11])-[O;D1;H1:12],9e9ed4c1ebe9b1bf9ddf1cc364635bbd
4745,[C:7]-[CH;D3;+0:6]1-[C:5]-[#7:4]-[C:3]-[C;H0;D3;+0:1](-[C:2])=[CH;D2;+0:8]-1>>O-[C;H0;D4;+0:1]1(-[C:2])-[C:3]-[#7:4]-[C:5]-[CH;D3;+0:6](-[C:7])-[CH2;D2;+0:8]-1,9b1a892093af80bd6cdc6811592be9dc
4746,[C:1]-[C;H0;D4;+0:2](-[C:3])(-[C;D1;H3:4])-[CH;D3;+0:5](-[C:6])-[CH2;D2;+0:7]-[C:8]=[O;D1;H0:9]>>[C:1]-[C;H0;D4;+0:2](-[C:3])(-[C;D1;H3:4])-[C;H0;D3;+0:5](-[C:6])=[CH;D2;+0:7]-[C:8]=[O;D1;H0:9],b1b25d1149b2b7d15a4fd40ce4dcef62
4747,[C:4]=[C:3][C:2]-[CH;D3;+0:1]1-[C:5]-[O;H0;D2;+0:6]-1>>O-[CH;D3;+0:1](-[C:2][C:3]=[C:4])-[C:5]-[OH;D1;+0:6],75cae42bd74dfe3b37ff3d3539a0e809
4748,[C:1]-[S;H0;D2;+0:2]-[C;H0;D3;+0:4](=[O;D1;H0:3])[CH;D2;+0:5]=[CH;D2;+0:6][c:7]:[c:8]-[OH;D1;+0:9]>>[C:1]-[SH;D1;+0:2].[O;D1;H0:3]=[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7]:[c:8]:[o;H0;D2;+0:9]:1,8cbcf6de5d4682edc33383d84f1e176d
4749,[c:5]1:[c:4]:[cH;D2;+0:3]:[cH;D2;+0:2]:[cH;D2;+0:1]:[cH;D2;+0:6]:1>>O-[CH;D3;+0:1]1-[CH;D2;+0:2]=[CH;D2;+0:3]-[c:4]:[c:5]-[CH;D3;+0:6]-1-O,9fee4f5d8dbc12c76f25a9681795ae00
4750,[C:3]-[NH;D2;+0:4]-[CH;D2;+0:1]=[O;D1;H0:2]>>O-[CH;D2;+0:1]=[O;D1;H0:2].[C:3]-[NH2;D1;+0:4],2e7084e82e60ab3b86147bec0d8cdc94
4751,[C:1]-[C;H0;D4;+0:2](-[C:3])(-[OH;D1;+0:4])-[C;H0;D4;+0:12]1(-[C;D1;H3:13])-[CH;D2;+0:11]=[CH;D2;+0:10]-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[CH;D2;+0:7]=[C;H0;D3;+0:6]-1-[C:5]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[O;H0;D1;+0:4].[C:5]-[c;H0;D3;+0:6]1:[cH;D2;+0:7]:[c;H0;D3;+0:8](-[OH;D1;+0:9]):[cH;D2;+0:10]:[cH;D2;+0:11]:[c;H0;D3;+0:12]:1-[C;D1;H3:13],519393a784f5ebcfdb1d36abc856e34f
