id,smarts,ni_ids
931,([#6:1]-[#8:2].[#6:3]-[#6:4]=[#8:5])>>[#6:1]-[#8:5]-[#6:4]=[#6:3].[#8:2],['rule0138']
932,[#6:1]-[#6:2]-[#8:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#8:10]=[#8:11]>>[#6:1]-[#8:10].[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#6:2]=[#8:3].[#8:11],"['rule0188', 'rule0959']"
933,[#6:1]-[#16+:2].[#7:3]>>[#16+0:2].[#6:1]-[#7+:3],['rule0121']
934,([#8:1].[#6:2]-[#8:3]).[#6:4]-[#8:5]>>([#6:2]-[#8:5].[#6:4]-[#8:1]).[#8:3],['rule1088']
935,[#6:1]=[#6:2].[#8:3]-[#6:4]1:[#6:5]:[#6:6]:[#6:7](-[#8:8]):[#6:9]:[#6:10]:1>>[#6:1]-[#6:2].[#8:3]=[#6:4]1-[#6:10]=[#6:9]-[#6:7](=[#8:8])-[#6:6]=[#6:5]-1,['rule1162']
936,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#7:10]:[#6:11]:[#6:12]:1.[#8:13].[#8:14]>>[#6:12]-[#6:11]1-[#6:7]=[#6:8]-[#6:9]-[#7:10]-1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:13]=[#8:14],['rule0924']
937,([#7:1].[#6:2]=[#8:3]).[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:2]-[#7+:1].[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:10]=[#8:3],['rule0689']
938,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:8]=[#6:5]-[#6:4]=[#6:3]-[#6:2](=[#8:1])-[#6:7]-[#6:6]=[#8:9],['rule0307']
939,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:4]=[#6:5]-[#6:6].[#6:3]-[#8:7]),['rule0219']
940,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11](=[#8:12])-[#6:13]:[#6:14]-1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:12]-[#6:11]1:[#6:10]:[#6:9]:[#6:8](-[#8:7]):[#6:14]:[#6:13]:1,['rule0531']
941,[#6:1]-[#6:2].[#6:3]-[#6:4]-[#8:5].[#8:6]=[#8:7]>>[#6:3]-[#8:6].[#6:1]=[#6:2].[#6:4]=[#8:5].[#8:7],['rule0192']
942,[#6:1]-[#8:2]-[#6:3](-[#6:4]-[#8:5])-[#6:6]-[#16:7]>>([#6:1].[#6:6]-[#6:3](=[#8:2])-[#6:4]=[#8:5]).[#16:7],['rule1100']
943,([#8:1].[#6:2]=[#6:3].[#6:4]=[#6:5]-[#6:6]-[#8:7])>>([#8:7].[#8:1]-[#6:5]1-[#6:4]-[#6:2]-[#6:3]-[#6:6]-1),['rule1141']
944,[#6:1]-[#16:2]=[#8:3].[#6:4]-[#6:5]-[#8:6].[#8:7]=[#8:8]>>[#6:4]-[#8:7].[#6:1]=[#8:8].[#6:5]=[#8:6].[#8:3]-[#16:2],['rule1212']
945,[#6:1]-[#8:2].[#8:3]>>[#6:1].[#8:2]-[#8:3],['rule1164']
946,[#6:1]=[#6:2]-[#6:3]-[#6:4].[#8:5]>>[#6:1]-[#6:2]=[#6:3].[#6:4]-[#8:5],['rule0239']
947,[#6:1]1-[#6:2]-[#8:3]-1.[#8:4]>>[#6:1]=[#6:2].[#8:3]-[#8:4],['rule0494']
948,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]-1.[#8:7].[#8:8]=[#16:9]>>[#16:9].[#6:1]1:[#6:6]-[#7:5]-[#6:4]:[#6:3]-[#7:2]-1.[#8:7]=[#8:8],['rule0629']
949,[#16:1].[#6:2]-[#7:3].[#6:4]-[#8:5]>>[#6:2]-[#16:1].[#6:4]-[#7:3].[#8:5],['rule0714']
950,([#7:1].[#6:2]:[#6:3]).[#6:4]-[#8:5].[#6:6]=[#8:7].[#6:8]=[#8:9]>>([#6:2]-[#6:3].[#6:6]-[#7:1]).[#6:4]-[#6:8]-[#8:9].[#8:5]=[#8:7],['rule0981']
951,([#6:1]=[#6:2]-[#6:3]-[#8:4].[#6:5]-[#6:6]-[#6:7]=[#6:8])>>[#6:3]=[#6:2]-[#6:1]-[#6:8]-[#6:7]-[#6:6]=[#6:5].[#8:4],['rule1200']
952,[#6:1]-[#6:2]-[#17:3]>>[#17:3].[#6:1]=[#6:2],['rule0139']
953,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]>>[#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:5],['rule0635']
954,[#8:1].[#8:2]=[#6:3]1-[#6:4]=[#6:5]-[#6:6](=[#8:7])-[#6:8]:[#6:9]-1>>[#8:2]-[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:8]:[#6:9]:1.[#8:1]=[#8:7],['rule0638']
955,([#7:1].[#8:2]=[#6:3]-[#8:4]).[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1>>[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1.[#6:3]=[#7:1].[#8:2].[#8:4],['rule0333']
956,[#6:1]-[#6:2](=[#8:3])-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:11]>>[#6:2]-[#6:1]=[#8:11].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#8:3]=[#8:4],['rule0691']
957,[#6:1].[#8:2]=[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:3]-[#8:2].[#6:4]=[#8:5],"['rule1133', 'rule1150']"
958,([#8:1].[#6:2]=[#6:3]-[#6:4]=[#8:5]).[#6:6]-[#8:7].[#6:8]=[#8:9].[#8:10]>>[#6:6]-[#6:8]-[#8:9].[#8:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5].[#8:10]=[#8:7],['rule0499']
959,[#6:1]-[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:6]-[#6:5]=[#6:4]-[#6:3]-[#8:7]),['rule0258']
960,[#7+:1]-[#8:2].[#8:3]-[#6:4]1:[#6:5]:[#6:6]:[#6:7](-[#8:8]):[#6:9]:[#6:10]:1>>[#7+0:1].[#8:2].[#8:3]=[#6:4]1-[#6:10]=[#6:9]-[#6:7](=[#8:8])-[#6:6]:[#6:5]-1,['rule0438']
961,[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3],"['rule0021', 'rule0059', 'rule0061', 'rule0089', 'rule0197', 'rule0254', 'rule0723', 'rule0806', 'rule1021']"
962,[#16:1].[#6:2]=[#6:3]>>[#6:2]-[#6:3]-[#16:1],['rule0372']
963,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5](-[#6:6])-[#6:7].[#8:8]>>([#6:1]-[#6:2]=[#6:3].[#6:6]-[#6:4]=[#6:5]-[#6:7]-[#8:8]),['rule0746']
964,[#6:1]-[Co-3:2].[#8:3]>>[#6:1]-[#8:3].[Co-4:2],['rule1055']
965,[#6:1]=[#6:2]-[#6:3]-[#8:4]-[#8:5]>>[#6:1]-[#6:2]=[#8:5].[#6:3]=[#8:4],['rule0475']
966,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7]),['rule0563']
967,([#6:1]=[#8:2].[#6:3]=[#8:4]).[#6:5]=[#8:6].[#6:7]=[#8:8]>>([#6:1]=[#6:5].[#6:3]=[#6:7]).[#8:2]=[#8:4].[#8:6]=[#8:8],['rule0264']
968,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#6:9]1:[#6:10]:[#6:11]:[#6:12]:[#7+:13]:[#6:14]:1>>[#6:1]#[#7:2].[#6:11]1=[#6:12]-[#7+0:13]-[#6:14]=[#6:9]-[#6:10]-1.[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,['rule1214']
969,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#8:8].[#8:9]-[#15:10]>>[#6:1]-[#8:9].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1.[#8:8]-[#15:10],['rule0570']
970,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#7+:12]:[#6:13]:1.[#8:14]>>[#6:10]1=[#6:11]-[#7+0:12]-[#6:13]=[#6:8]-[#6:9]-1.[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1.[#6:1]=[#8:14],['rule0165']
971,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6]>>([#6:1].[#6:2]=[#6:3]-[#6:4]).[#8:5]=[#8:6],['rule0960']
972,[#6:1]=[#8:2].[#8:3]-[#8:4]>>[#6:1]-[#8:2].[#8:3]=[#8:4],['rule0078']
973,[#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6]>>[#6:1]-[#6:2]=[#6:3]-[#6:4].[#8:5]=[#8:6],['rule0939']
974,[#16:1]-[#16:2].[#17:3].[#6:4]>>[#16:1].[#16:2].[#6:4]-[#17:3],['rule0481']
975,[#6:1]-[#8:2]-[#6:3]=[#6:4].[#8:5]>>([#6:1]-[#8:5].[#6:4]-[#6:3]=[#8:2]),['rule0189']
976,[#7:1]=[#6:2]-[#16:3].[#8:4]>>[#16:3].[#6:2]=[#7+:1]-[#8:4],['rule0261']
977,[#6:1]-[#6:2]-[#7:3].[#8:4]>>([#6:1].[#7:3]).[#6:2]=[#8:4],['rule0343']
978,[#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5],"['rule0417', 'rule0634']"
979,[#6:1]-[#8:2].[#8:3]-[#8:4]>>[#6:1]=[#8:2].[#8:3].[#8:4],['rule0895']
980,[#6:1]=[#8:2].[#7:3]>>[#6:1]-[#7:3].[#8:2],['rule0100']
981,[#6:1]1:[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#6:6]-1.[#8:7]=[#8:8].[#8:9]=[#8:10]>>[#6:1]1:[#6:2]:[#6:3]:[#7+:4]:[#6:5]:[#6:6]:1.[#8:10]-[#8:9].[#8:7]-[#8:8],['rule0676']
982,([#6:1]=[#8:2].[#6:3]-[#7:4]).[#8:5]>>([#7:4].[#6:1]-[#8:2]).[#6:3]-[#8:5],['rule1184']
983,[#16:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#6:8]=[#8:9].[#8:10]>>[#6:8]-[#16:1].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1.[#8:10]=[#8:9],['rule1205']
984,([#6:1]-[#6:2]-[#6:3].[#6:4]1-[#6:5]-[#6:6]-1).[#16:7]>>([#6:1]-[#6:3].[#6:4]=[#6:5]-[#6:6]).[#6:2]-[#16+:7],['rule1182']
985,[#6:1]1:[#6:2]:[#8+:3]:[#6:4]:[#6:5]:[#6:6]:1.[#8:7]>>[#8:7]-[#6:6]1-[#6:1]=[#6:2]-[#8+0:3]-[#6:4]:[#6:5]-1,['rule0657']
986,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#8:8].[#8:9]>>([#8:8].[#6:7]=[#6:6]-[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1]-[#8:9]),['rule0478']
987,[#6:1]-[#8:2].[#6:3]-[#8:4].[#6:5]=[#8:6].[#8:7]>>([#6:1].[#8:2]).[#6:3]-[#6:5]-[#8:6].[#8:4]=[#8:7],['rule0751']
988,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#6:13]=[#8:14]>>[#6:13].[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:14],['rule0164']
989,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:2]=[#6:3].[#6:4]=[#8:5],['rule0556']
990,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#7:8]>>[#6:1]-[#7:8].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1,['rule0561']
991,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:1.[#7:6]>>[#7:4]=[#6:3]-[#6:2]-[#6:1]-[#6:5]=[#7:6],['rule0947']
992,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:8]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#6:2](=[#8:1])-[#6:3]=[#8:9],['rule1064']
993,[#6:1]=[#6:2]-[#8:3]-[#15:4].[#6:5]=[#8:6].[#8:7]>>[#8:7]-[#15:4].[#8:3]=[#6:2]-[#6:1]-[#6:5]-[#8:6],['rule0451']
994,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9]-[#8:10]>>[#8:8]-[#6:7]-[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#6:5]=[#6:6]-1.[#8:10]=[#8:9],['rule0940']
995,([#6:1].[#6:2].[#8:3]).[#8:4]=[#8:5]>>([#6:1]-[#8:3].[#6:2]-[#8:4]).[#8:5],['rule0969']
996,[#6:1]-[#53:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#53:2].[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0840']
997,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11](=[#8:12])-[#6:13]=[#6:14]-1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:12]-[#6:11]1:[#6:10]:[#6:9]:[#6:8](-[#8:7]):[#6:14]:[#6:13]:1,['rule0542']
998,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#7:8].[#8:9].[#8:10]>>([#7:8].[#8:10]=[#6:7]-[#8:9]).[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1,['rule0332']
999,[#6:1]-[#8:2].[#6:3]=[#8:4]>>[#6:3]-[#8:4].[#6:1]=[#8:2],['rule0324']
1000,[#6:1]1-[#6:2]-[#8:3]-1.[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:1]=[#6:2].[#8:10]=[#8:3],['rule0068']
1001,[#6:1]-[#6:2].[#8:3]>>[#6:1].[#6:2]-[#8:3],"['rule0085', 'rule0095', 'rule0182', 'rule0263']"
1002,[#8:1].[#8:2]-[#6:3]-[#6:4]=[#6:5]-[#8:6]>>([#8:2].[#8:6]=[#6:5]-[#6:4]-[#6:3]-[#8:1]),['rule0855']
1003,([#6:1].[#6:2]).[#6:3]-[#16+:4]>>[#16+0:4].[#6:3].[#6:1]-[#6:2],['rule0826']
1004,([#6:1].[#6:2]=[#6:3]-[#6:4]).[#8:5]=[#8:6]>>[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6],['rule0961']
1005,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6].[#6:7]=[#6:8].[#6:9]=[#6:10]).[#8:11]>>[#6:10]-[#6:2]-[#6:1]-[#6:6]-[#6:5]-[#6:4]-[#6:3]-[#6:7]-[#6:8]-[#6:9]-[#8:11],['rule0918']
1006,[#16:1].[#6:2].[#6:3]=[#8:4]>>[#6:2]-[#16+:1].[#6:3]-[#8:4],['rule0883']
1007,[#6:1]-[#16:2].[#7:3]>>[#16:2].[#6:1]-[#7+:3],['rule1017']
1008,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8].[#7:9]>>[#6:7]-[#7:9].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:8],"['rule0156', 'rule0166']"
1009,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:2].[#8:10].[#8:9],['rule0073']
1010,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#8:7]>>[#6:1]-[#6:3]-[#8:4].[#6:5]-[#8:7].[#8:2]=[#8:6],['rule0232']
1011,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]=[#8:8].[#7:9]=[#8:10]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:7]#[#7+:9]-[#8:10].[#8:8],['rule0610']
1012,[#16:1].[#6:2]1=[#6:3]-[#7:4]-[#6:5]=[#6:6]-[#6:7]-1.[#8:8]=[#8:9]>>[#6:2]1:[#6:7]:[#6:6]:[#6:5]:[#7+:4]:[#6:3]:1.[#8:8].[#8:9]=[#16:1],['rule0214']
1013,([#6:1]=[#6:2].[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:1]-[#6:2]-[#6:4]1-[#6:3]-[#6:8]-[#6:7]-[#6:6]=[#6:5]-1.[#8:9],['rule0456']
1014,[#6:1]-[#16:2].[#8:3].[#8:4]-[#15:5]>>[#16:2].[#6:1]-[#8:4].[#8:3]-[#15:5],"['rule0038', 'rule0170', 'rule0755']"
1015,[#6:1].[#6:2]1=[#6:3]-[#7:4]-[#6:5]=[#6:6]-[#6:7]-1.[#8:8]=[#8:9]>>[#6:1]-[#8:8].[#6:2]1:[#6:7]:[#6:6]:[#6:5]:[#7+:4]:[#6:3]:1.[#8:9],['rule0004']
1016,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#8:5]>>[#6:1]-[#6:4]-[#8:5].[#6:2]=[#8:3],"['rule0204', 'rule0273', 'rule0274']"
1017,[#6:1]1-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]-1.[#8:7]>>([#6:1]=[#6:2].[#6:5]=[#6:4]-[#6:3]-[#8:7]).[#8:6],['rule1139']
1018,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1=[#6:2]-[#6:3]-[#6:4]=[#7:5]-[#6:6]-1,['rule0879']
1019,[#6:1].[#8:2]-[#15:3]>>[#6:1]-[#15:3].[#8:2],['rule0551']
1020,[#6:1]-[#7+:2]:[#6:3].[#6:4]=[#8:5].[#8:6]>>[#6:1]-[#8:6].[#7+0:2]:[#6:3]-[#6:4]-[#8:5],['rule0813']
1021,[#6:1]-[#8:2]-[#8:3]>>([#8:3].[#6:1]=[#8:2]),['rule0811']
1022,([#8:1].[#6:2]=[#8:3]).[#8:4]-[#15:5]>>[#8:4].[#8:1]-[#6:2]-[#8:3]-[#15:5],['rule0849']
1023,[#7:1].[#7:2]-[#6:3]=[#8:4].[#8:5]-[#15:6]>>[#7:1]-[#6:3]=[#7:2].[#8:5].[#8:4]-[#15:6],['rule0764']
1024,[#6:1]-[#8:2].[#7:3]:[#6:4]-[#7:5]>>[#6:1]-[#7:3]:[#6:4]=[#7:5].[#8:2],['rule1049']
1025,[#6:1]-[#8:2].[#6:3]=[#6:4]>>[#6:1]1-[#6:3]-[#6:4]-1.[#8:2],['rule0720']
1026,[#6:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]-[#8:6]>>([#6:1].[#8:4].[#6:2]=[#6:3]).[#8:5]=[#8:6],['rule1186']
1027,([#7:1].[#7:2]).[#6:3]-[#6:4]-[#8:5]>>[#6:3].[#7:1]-[#6:4]-[#7:2].[#8:5],['rule0300']
1028,[#16:1].[#6:2]-[#8:3].[#8:4]-[#15:5]>>[#6:2]-[#16:1].[#8:4].[#8:3]-[#15:5],"['rule0039', 'rule0171', 'rule0756']"
1029,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2],"['rule0025', 'rule0268', 'rule0836']"
1030,[#6:1]-[#6:2]-[#6:3]=[#8:4].[#8:5]>>[#6:1]-[#8:4]-[#6:3]-[#6:2]-[#8:5],['rule0881']
1031,[#6:1]-[#16+:2].[#6:3]-[#8:4]>>[#16+0:2].[#6:1].[#6:3]=[#8:4],['rule0884']
